Product_ID,Product_Type,Material,Color,Sales_Data,Return_Rate,Production_Data,Season,Gender,Season_Demand_Spike,Date,Age,Customer_Feedback
P0165,Jacket,Polyester,Green,253,0.25,405,Summer,Unisex,1.12,2024-07-10,3,The color is vibrant and attractive.
P0271,T-Shirt,Wool,Green,141,0.05,267,Summer,Male,1.36,2024-08-15,10,Perfect fit and great quality.
P0194,T-Shirt,Polyester,Red,137,0.03,313,Spring,Male,1.35,2024-05-05,11,The stitching quality could be better.
P0222,Sweatpants,Cotton,Yellow,178,0.32,335,Fall,Male,1.14,2024-09-10,6,My kid loves wearing this every day.
P0236,T-Shirt,Polyester,Red,312,0.24,349,Fall,Male,1.12,2023-10-03,9,Excellent stitching and finish.
P0294,Shorts,Wool,Grey,112,0.33,168,Fall,Female,1.42,2024-09-15,4,"It's okay, nothing special."
P0295,Hoodie,Wool,Grey,182,0.21,231,Winter,Unisex,1.37,2023-02-03,8,"Comfortable fabric, however the color fades quickly."
P0025,Leggings,Wool,Black,224,0.27,412,Fall,Female,1.35,2024-09-22,13,The product arrived damaged.
P0077,Leggings,Spandex,White,281,0.28,351,Winter,Unisex,1.21,2023-01-19,15,Average quality for the price.
P0278,Leggings,Polyester,Grey,113,0.22,246,Spring,Unisex,1.11,2024-04-08,15,Perfect fit and great quality.
P0079,Hoodie,Fleece,Grey,152,0.16,208,Winter,Unisex,1.19,2023-12-23,14,Perfect fit and great quality.
P0201,Leggings,Wool,Green,278,0.1,414,Spring,Female,1.12,2024-04-02,10,Great color but the stitching could be better.
P0120,T-Shirt,Cotton,Grey,64,0.3,143,Spring,Female,1.23,2023-03-08,10,My kid loves wearing this every day.
P0171,Leggings,Polyester,Red,147,0.09,247,Spring,Male,1.09,2023-04-29,10,The product arrived damaged.
P0197,Sweatpants,Fleece,Blue,217,0.32,272,Spring,Female,1.4,2023-03-09,11,My kid loves wearing this every day.
P0268,T-Shirt,Polyester,Red,203,0.16,282,Summer,Male,1.47,2024-07-02,5,Great color but the stitching could be better.
P0151,Dress,Wool,Black,133,0.06,320,Fall,Unisex,1.18,2024-09-15,10,The stitching quality could be better.
P0123,Sweatpants,Cotton,Yellow,251,0.16,274,Fall,Male,1.41,2023-11-30,13,Decent but could be better.
P0086,Shorts,Fleece,Blue,382,0.15,502,Winter,Unisex,1.41,2024-01-18,9,The fabric is soft and comfortable.
P0241,Leggings,Cotton,White,317,0.06,407,Spring,Unisex,1.07,2023-05-01,14,The stitching quality could be better.
P0187,T-Shirt,Spandex,Blue,158,0.26,284,Winter,Male,1.09,2024-12-27,4,Perfect fit and great quality.
P0012,T-Shirt,Polyester,Grey,303,0.27,385,Summer,Male,1.25,2024-08-31,13,Excellent stitching and finish.
P0157,Hoodie,Spandex,Black,121,0.06,216,Spring,Female,1.19,2023-03-03,5,Decent but could be better.
P0034,Hoodie,Cotton,White,64,0.1,134,Fall,Female,1.21,2024-09-23,4,"Comfortable fabric, however the color fades quickly."
P0287,Leggings,Cotton,Blue,319,0.34,479,Fall,Unisex,1.3,2024-09-29,8,My kid loves wearing this every day.
P0274,Leggings,Cotton,Red,16,0.25,100,Fall,Unisex,1.16,2024-09-30,10,Size runs smaller than expected.
P0026,Shorts,Wool,Blue,163,0.19,337,Fall,Female,1.32,2023-10-26,13,Size runs smaller than expected.
P0219,Dress,Wool,Blue,210,0.15,316,Spring,Female,1.25,2023-04-16,4,Zipper broke after one use.
P0078,Dress,Spandex,Black,29,0.31,64,Summer,Male,1.3,2023-06-17,15,My kid loves wearing this every day.
P0241,T-Shirt,Spandex,Red,235,0.23,375,Winter,Unisex,1.01,2023-12-17,14,Feels breathable and light.
P0284,Jacket,Polyester,Red,114,0.05,263,Fall,Unisex,1.2,2023-09-19,6,Average quality for the price.
P0166,Shorts,Wool,Green,318,0.1,517,Fall,Male,1.12,2023-10-19,10,Loved the design and comfort.
P0102,T-Shirt,Polyester,Blue,300,0.29,490,Summer,Female,1.12,2024-06-16,10,Feels breathable and light.
P0286,Leggings,Wool,Green,109,0.28,183,Summer,Unisex,1.24,2023-06-05,3,Feels breathable and light.
P0240,Sweatpants,Polyester,Blue,284,0.3,325,Fall,Female,1.01,2024-09-16,10,Average quality for the price.
P0260,Jacket,Fleece,Pink,199,0.27,333,Spring,Unisex,1.26,2023-03-19,13,"It's okay, nothing special."
P0006,Jacket,Wool,White,164,0.25,228,Summer,Female,1.32,2023-08-06,6,Great color but the stitching could be better.
P0075,Sweatpants,Wool,Grey,147,0.34,184,Winter,Unisex,1.33,2023-02-26,13,Feels breathable and light.
P0085,Sweatpants,Spandex,Green,375,0.33,531,Summer,Unisex,1.3,2023-08-29,9,Average quality for the price.
P0190,Hoodie,Fleece,Black,106,0.24,130,Fall,Unisex,1.04,2023-09-20,11,The stitching quality could be better.
P0124,Leggings,Cotton,Blue,9,0.07,129,Spring,Female,1.33,2023-05-04,6,Average quality for the price.
P0245,Sweatpants,Spandex,Black,188,0.19,241,Spring,Unisex,1.17,2023-04-13,6,Great color but the stitching could be better.
P0108,Leggings,Spandex,Pink,131,0.07,286,Winter,Male,1.17,2024-01-13,15,The fabric is soft and comfortable.
P0241,Hoodie,Cotton,White,222,0.31,335,Fall,Female,1.18,2024-09-16,6,The color is vibrant and attractive.
P0164,Jacket,Polyester,Green,56,0.24,77,Fall,Unisex,1.11,2024-11-28,9,Feels breathable and light.
P0121,Hoodie,Fleece,Blue,224,0.27,405,Summer,Unisex,1.37,2023-07-29,4,Excellent stitching and finish.
P0248,Dress,Spandex,Yellow,310,0.14,414,Fall,Female,1.12,2023-11-30,4,Loved the design and comfort.
P0252,Jacket,Fleece,Pink,282,0.34,469,Winter,Male,1.02,2023-01-20,11,Feels breathable and light.
P0167,Dress,Polyester,Red,18,0.19,147,Fall,Unisex,1.22,2023-11-09,4,Feels breathable and light.
P0022,Sweatpants,Spandex,Green,148,0.32,220,Summer,Female,1.34,2024-06-15,9,Excellent stitching and finish.
P0178,Leggings,Wool,Green,253,0.06,294,Summer,Male,1.36,2024-08-13,9,Zipper broke after one use.
P0232,T-Shirt,Wool,Green,305,0.26,389,Fall,Unisex,1.25,2024-10-07,11,Perfect fit and great quality.
P0238,Shorts,Fleece,Yellow,12,0.05,195,Winter,Unisex,1.3,2023-01-20,6,Feels breathable and light.
P0276,Jacket,Fleece,Yellow,339,0.23,424,Spring,Male,1.3,2023-05-28,15,Nice design but size mismatch was an issue.
P0043,Sweatpants,Wool,Pink,369,0.24,443,Winter,Male,1.37,2023-01-21,4,The fabric is soft and comfortable.
P0070,Shorts,Wool,Red,50,0.34,198,Summer,Female,1.06,2023-08-09,8,Color fades after a few washes.
P0228,Sweatpants,Polyester,Yellow,21,0.13,126,Winter,Unisex,1.3,2024-12-15,6,Excellent stitching and finish.
P0216,Jacket,Wool,Blue,263,0.06,363,Summer,Female,1.46,2023-08-31,5,Nice design but size mismatch was an issue.
P0276,Sweatpants,Cotton,Red,39,0.13,193,Winter,Female,1.23,2024-12-07,12,The fabric is soft and comfortable.
P0277,Leggings,Spandex,Blue,243,0.28,285,Summer,Unisex,1.25,2023-06-30,3,My kid loves wearing this every day.
P0115,Shorts,Spandex,Yellow,224,0.33,340,Winter,Female,1.33,2023-12-05,15,Average quality for the price.
P0100,Dress,Wool,Yellow,211,0.25,259,Fall,Female,1.43,2023-10-04,6,The fabric is soft and comfortable.
P0168,Sweatpants,Fleece,Green,87,0.1,211,Summer,Male,1.38,2023-06-06,7,Excellent stitching and finish.
P0106,Dress,Polyester,Yellow,188,0.06,222,Fall,Unisex,1.02,2023-09-20,5,The fabric is soft and comfortable.
P0290,Shorts,Wool,Blue,24,0.34,135,Summer,Unisex,1.19,2023-08-03,4,Loved the design and comfort.
P0287,Shorts,Wool,Red,236,0.27,404,Spring,Unisex,1.34,2024-03-18,13,Decent but could be better.
P0104,Leggings,Spandex,Black,141,0.16,265,Winter,Male,1.22,2023-12-15,12,The color is vibrant and attractive.
P0271,Jacket,Spandex,Green,206,0.13,244,Fall,Male,1.39,2024-09-23,10,The fabric is soft and comfortable.
P0299,Leggings,Wool,Red,118,0.12,215,Fall,Unisex,1.02,2023-11-10,14,Perfect fit and great quality.
P0192,Shorts,Wool,Blue,218,0.27,259,Winter,Male,1.46,2023-02-28,14,The fabric is soft and comfortable.
P0007,Hoodie,Wool,Pink,171,0.2,239,Fall,Unisex,1.16,2024-10-28,12,The product arrived damaged.
P0162,Shorts,Cotton,Yellow,266,0.17,407,Fall,Female,1.24,2024-09-20,12,The fabric is soft and comfortable.
P0164,Jacket,Spandex,Red,32,0.19,227,Fall,Unisex,1.43,2024-11-24,5,Fabric feels rough and uncomfortable.
P0197,Dress,Cotton,Blue,118,0.29,253,Spring,Male,1.33,2023-04-04,14,Feels breathable and light.
P0090,Jacket,Wool,Red,105,0.17,159,Fall,Female,1.38,2023-09-08,9,Perfect fit and great quality.
P0171,Leggings,Spandex,Black,292,0.14,423,Fall,Female,1.11,2023-09-25,5,My kid loves wearing this every day.
P0250,Jacket,Cotton,White,124,0.08,291,Summer,Female,1.23,2023-06-27,8,Zipper broke after one use.
P0254,Sweatpants,Wool,White,140,0.26,311,Summer,Male,1.32,2024-07-26,12,The stitching quality could be better.
P0039,Shorts,Spandex,Red,41,0.07,144,Fall,Male,1.31,2023-11-08,8,Feels breathable and light.
P0124,T-Shirt,Spandex,Grey,274,0.08,385,Summer,Female,1.28,2024-08-06,13,My kid loves wearing this every day.
P0193,Leggings,Polyester,Green,132,0.19,161,Spring,Unisex,1.49,2023-05-01,11,My kid loves wearing this every day.
P0017,T-Shirt,Spandex,Grey,169,0.22,220,Fall,Female,1.42,2023-10-13,8,Loved the design and comfort.
P0117,T-Shirt,Cotton,Green,136,0.29,165,Winter,Female,1.18,2024-01-31,9,Average quality for the price.
P0159,Sweatpants,Cotton,White,100,0.25,126,Winter,Male,1.05,2023-02-28,7,"It's okay, nothing special."
P0069,T-Shirt,Wool,Blue,86,0.33,138,Spring,Male,1.47,2024-04-03,14,Excellent stitching and finish.
P0126,Dress,Fleece,Grey,63,0.24,242,Fall,Unisex,1.38,2023-11-19,3,Loved the design and comfort.
P0041,Leggings,Polyester,Green,93,0.18,118,Winter,Female,1.25,2023-01-25,6,My kid loves wearing this every day.
P0134,T-Shirt,Wool,Pink,254,0.34,345,Spring,Female,1.13,2023-05-14,14,The color is vibrant and attractive.
P0046,Leggings,Spandex,Blue,191,0.29,228,Winter,Unisex,1.47,2023-01-10,4,Loved the design and comfort.
P0022,T-Shirt,Cotton,Grey,79,0.05,177,Fall,Unisex,1.1,2024-09-08,5,Color fades after a few washes.
P0033,Jacket,Wool,Green,205,0.16,292,Summer,Male,1.37,2023-06-09,6,Loved the design and comfort.
P0039,Jacket,Wool,Red,275,0.09,333,Summer,Male,1.29,2023-06-30,10,Zipper broke after one use.
P0287,Dress,Cotton,Black,37,0.16,88,Winter,Male,1.24,2023-01-06,6,Color fades after a few washes.
P0199,Leggings,Wool,Blue,432,0.03,547,Winter,Male,1.06,2024-12-22,8,The stitching quality could be better.
P0239,Sweatpants,Fleece,Grey,225,0.06,266,Summer,Male,1.1,2023-06-10,9,Average quality for the price.
P0187,T-Shirt,Spandex,Red,168,0.31,208,Spring,Unisex,1.02,2024-03-20,5,The product arrived damaged.
P0180,Jacket,Fleece,White,387,0.15,442,Winter,Male,1.03,2024-01-07,12,The color is vibrant and attractive.
P0096,Sweatpants,Fleece,Pink,280,0.14,479,Spring,Male,1.33,2023-03-11,12,My kid loves wearing this every day.
P0296,Hoodie,Wool,Blue,156,0.35,180,Spring,Male,1.03,2024-05-11,3,Feels breathable and light.
P0039,Dress,Polyester,Blue,79,0.16,121,Summer,Male,1.02,2023-07-31,11,"It's okay, nothing special."
P0203,Sweatpants,Fleece,Red,153,0.05,332,Summer,Male,1.05,2024-08-23,4,Loved the design and comfort.
P0245,Hoodie,Cotton,White,11,0.03,44,Winter,Unisex,1.22,2023-12-13,12,Average quality for the price.
P0213,Hoodie,Fleece,White,48,0.06,111,Summer,Male,1.18,2024-07-30,4,The color is vibrant and attractive.
P0116,Shorts,Spandex,Pink,214,0.16,320,Spring,Female,1.44,2024-05-07,14,Perfect fit and great quality.
P0052,Leggings,Polyester,Red,337,0.24,435,Winter,Male,1.43,2024-12-20,5,Perfect fit and great quality.
P0153,T-Shirt,Wool,Green,83,0.25,110,Fall,Female,1.11,2024-11-29,9,Loved the design and comfort.
P0048,Shorts,Polyester,Yellow,35,0.07,184,Summer,Male,1.31,2024-06-15,15,Average quality for the price.
P0201,Hoodie,Cotton,Red,33,0.1,221,Summer,Unisex,1.31,2023-08-19,12,Excellent stitching and finish.
P0190,Dress,Polyester,Black,26,0.08,92,Winter,Unisex,1.26,2024-02-02,6,The fabric is soft and comfortable.
P0031,T-Shirt,Spandex,Blue,168,0.24,275,Fall,Unisex,1.46,2024-10-23,9,The fabric is soft and comfortable.
P0087,T-Shirt,Cotton,Yellow,65,0.04,130,Winter,Male,1.31,2023-12-23,12,Decent but could be better.
P0004,Sweatpants,Cotton,Blue,99,0.34,266,Spring,Female,1.46,2024-05-13,5,Feels breathable and light.
P0062,Shorts,Spandex,Green,34,0.24,88,Winter,Female,1.23,2024-02-04,5,Feels breathable and light.
P0011,Hoodie,Wool,Blue,112,0.18,188,Winter,Unisex,1.28,2024-02-05,12,The fabric is soft and comfortable.
P0264,Shorts,Polyester,White,217,0.26,393,Fall,Unisex,1.22,2024-09-10,9,The color is vibrant and attractive.
P0276,Shorts,Spandex,Grey,132,0.14,219,Summer,Male,1.42,2023-06-18,11,Loved the design and comfort.
P0132,Dress,Spandex,Grey,338,0.04,452,Spring,Male,1.39,2023-03-24,9,Size runs smaller than expected.
P0174,Jacket,Polyester,Grey,157,0.21,210,Winter,Female,1.13,2024-01-21,9,Feels breathable and light.
P0074,Shorts,Wool,Blue,305,0.22,377,Winter,Unisex,1.08,2024-12-03,9,"Comfortable fabric, however the color fades quickly."
P0173,Jacket,Cotton,Black,335,0.33,491,Winter,Unisex,1.48,2024-01-08,7,Loved the design and comfort.
P0287,T-Shirt,Cotton,Green,91,0.04,194,Fall,Unisex,1.08,2024-10-05,12,Size runs smaller than expected.
P0299,Hoodie,Polyester,Grey,55,0.2,87,Summer,Female,1.09,2023-07-20,5,Feels breathable and light.
P0070,Dress,Wool,Green,91,0.11,165,Summer,Female,1.36,2024-08-30,5,Excellent stitching and finish.
P0048,T-Shirt,Spandex,Red,447,0.21,638,Summer,Unisex,1.02,2024-08-02,6,"Comfortable fabric, however the color fades quickly."
P0166,T-Shirt,Spandex,Blue,66,0.07,135,Fall,Unisex,1.24,2023-09-28,9,Feels breathable and light.
P0227,T-Shirt,Fleece,White,56,0.03,135,Spring,Male,1.32,2024-03-04,11,Loved the design and comfort.
P0252,T-Shirt,Wool,Red,344,0.17,448,Summer,Male,1.09,2023-06-21,12,Feels breathable and light.
P0166,Jacket,Cotton,White,220,0.27,397,Fall,Unisex,1.19,2023-09-18,12,The color is vibrant and attractive.
P0096,Jacket,Spandex,Red,61,0.31,128,Summer,Female,1.09,2024-08-12,8,Loved the design and comfort.
P0252,Hoodie,Polyester,Red,132,0.27,258,Spring,Female,1.1,2023-04-09,6,The color is vibrant and attractive.
P0019,Hoodie,Spandex,Black,113,0.29,238,Summer,Male,1.04,2024-07-21,5,Average quality for the price.
P0097,Leggings,Fleece,White,192,0.26,314,Fall,Unisex,1.26,2024-09-17,9,Excellent stitching and finish.
P0053,T-Shirt,Spandex,Green,440,0.04,499,Summer,Female,1.03,2024-08-22,5,Average quality for the price.
P0223,T-Shirt,Fleece,Red,240,0.06,424,Winter,Female,1.43,2024-01-27,3,Excellent stitching and finish.
P0210,Dress,Wool,Yellow,322,0.21,510,Fall,Female,1.19,2023-09-23,12,Average quality for the price.
P0196,Jacket,Polyester,Red,291,0.28,403,Summer,Female,1.4,2024-07-22,8,Great color but the stitching could be better.
P0040,Shorts,Polyester,White,301,0.34,488,Summer,Unisex,1.39,2024-08-10,8,Average quality for the price.
P0240,T-Shirt,Spandex,Green,304,0.08,494,Summer,Female,1.02,2024-06-10,13,The fabric is soft and comfortable.
P0267,Hoodie,Polyester,Blue,49,0.06,88,Fall,Male,1.15,2023-09-14,3,My kid loves wearing this every day.
P0079,Hoodie,Polyester,Green,192,0.18,234,Winter,Male,1.21,2023-01-12,12,Excellent stitching and finish.
P0278,Dress,Wool,Pink,82,0.09,260,Summer,Male,1.33,2024-07-31,3,Loved the design and comfort.
P0289,Dress,Spandex,Red,343,0.12,367,Winter,Male,1.33,2023-12-24,5,The fabric is soft and comfortable.
P0022,Dress,Polyester,White,276,0.22,309,Winter,Female,1.36,2023-01-16,12,Loved the design and comfort.
P0278,Jacket,Cotton,White,335,0.04,455,Summer,Unisex,1.35,2024-07-29,9,Loved the design and comfort.
P0221,Shorts,Wool,Grey,254,0.29,403,Winter,Unisex,1.19,2024-02-16,15,Excellent stitching and finish.
P0034,Leggings,Cotton,Red,17,0.27,63,Winter,Male,1.3,2023-12-03,8,The stitching quality could be better.
P0297,Sweatpants,Cotton,Pink,18,0.22,177,Spring,Female,1.11,2024-05-11,6,"Comfortable fabric, however the color fades quickly."
P0179,Shorts,Polyester,Red,59,0.07,167,Spring,Unisex,1.31,2024-03-22,4,Great color but the stitching could be better.
P0159,Jacket,Spandex,Grey,70,0.24,237,Spring,Female,1.43,2024-03-20,8,Excellent stitching and finish.
P0157,Jacket,Cotton,Pink,86,0.18,272,Winter,Female,1.23,2024-01-17,4,Perfect fit and great quality.
P0162,Leggings,Wool,Green,242,0.33,343,Summer,Female,1.02,2024-07-30,3,The color is vibrant and attractive.
P0117,Jacket,Wool,White,347,0.05,471,Summer,Female,1.07,2023-06-21,4,"Comfortable fabric, however the color fades quickly."
P0022,Jacket,Spandex,Blue,150,0.24,314,Summer,Unisex,1.08,2024-08-07,4,"Comfortable fabric, however the color fades quickly."
P0210,Sweatpants,Polyester,Blue,72,0.16,92,Fall,Male,1.3,2023-09-29,4,Average quality for the price.
P0098,T-Shirt,Wool,Yellow,242,0.15,288,Summer,Unisex,1.04,2024-06-14,5,The product arrived damaged.
P0296,Dress,Spandex,Grey,328,0.31,354,Winter,Unisex,1.32,2024-01-29,11,Excellent stitching and finish.
P0221,T-Shirt,Polyester,Blue,249,0.28,309,Summer,Male,1.16,2024-08-20,11,Loved the design and comfort.
P0082,Shorts,Polyester,Green,146,0.15,167,Fall,Female,1.41,2023-09-01,5,Size runs smaller than expected.
P0129,Shorts,Fleece,Grey,315,0.12,335,Fall,Unisex,1.19,2023-09-13,11,The fabric is soft and comfortable.
P0039,Leggings,Polyester,White,107,0.11,238,Fall,Male,1.13,2023-10-22,4,My kid loves wearing this every day.
P0247,Shorts,Cotton,Yellow,133,0.13,209,Summer,Male,1.35,2024-07-29,8,Loved the design and comfort.
P0056,Shorts,Polyester,Grey,72,0.29,156,Winter,Male,1.12,2024-01-26,11,The fabric is soft and comfortable.
P0131,Sweatpants,Spandex,Grey,42,0.17,143,Summer,Unisex,1.07,2023-08-23,10,Loved the design and comfort.
P0144,Dress,Polyester,Pink,182,0.07,354,Spring,Female,1.39,2024-03-03,14,The fabric is soft and comfortable.
P0033,Shorts,Cotton,Yellow,223,0.06,323,Summer,Unisex,1.45,2024-06-08,13,The fabric is soft and comfortable.
P0208,Sweatpants,Fleece,Grey,187,0.09,274,Fall,Unisex,1.37,2024-10-14,12,Perfect fit and great quality.
P0268,Leggings,Polyester,White,114,0.29,139,Summer,Male,1.0,2024-07-15,3,Feels breathable and light.
P0281,Shorts,Polyester,Grey,189,0.21,388,Summer,Unisex,1.27,2024-06-03,10,Great color but the stitching could be better.
P0208,Hoodie,Wool,Red,250,0.08,350,Summer,Unisex,1.29,2024-06-15,10,Nice design but size mismatch was an issue.
P0136,T-Shirt,Spandex,Red,183,0.14,206,Fall,Male,1.1,2024-11-18,7,The color is vibrant and attractive.
P0095,Leggings,Spandex,Green,295,0.25,377,Spring,Male,1.35,2024-03-18,6,Feels breathable and light.
P0194,T-Shirt,Spandex,Grey,427,0.19,500,Summer,Female,1.44,2023-08-11,13,The stitching quality could be better.
P0135,Leggings,Fleece,Blue,60,0.12,221,Summer,Male,1.26,2024-06-12,4,The fabric is soft and comfortable.
P0078,Leggings,Fleece,Red,29,0.3,143,Fall,Female,1.37,2023-11-09,8,The fabric is soft and comfortable.
P0002,Dress,Spandex,White,180,0.3,358,Fall,Unisex,1.02,2023-10-11,15,Loved the design and comfort.
P0206,Hoodie,Wool,Yellow,342,0.1,436,Fall,Unisex,1.16,2023-09-19,5,The color is vibrant and attractive.
P0102,Leggings,Wool,Blue,349,0.34,380,Summer,Male,1.05,2023-07-28,9,"Comfortable fabric, however the color fades quickly."
P0068,Shorts,Fleece,Grey,352,0.03,462,Winter,Unisex,1.15,2024-12-13,14,Loved the design and comfort.
P0187,Hoodie,Fleece,Green,211,0.06,387,Winter,Unisex,1.03,2024-01-09,12,The fabric is soft and comfortable.
P0018,Jacket,Cotton,White,348,0.33,371,Winter,Female,1.38,2024-02-12,15,Loved the design and comfort.
P0123,Jacket,Spandex,Black,32,0.23,104,Spring,Unisex,1.35,2023-03-16,11,Perfect fit and great quality.
P0233,Sweatpants,Cotton,Green,423,0.07,445,Summer,Female,1.46,2024-06-07,11,Loved the design and comfort.
P0242,Jacket,Wool,Black,98,0.25,244,Summer,Unisex,1.17,2024-06-27,6,Feels breathable and light.
P0016,Jacket,Spandex,Blue,116,0.35,215,Spring,Female,1.41,2024-03-03,5,The fabric is soft and comfortable.
P0272,Leggings,Fleece,Grey,33,0.08,63,Fall,Unisex,1.33,2024-09-16,9,Excellent stitching and finish.
P0277,Hoodie,Spandex,White,37,0.18,144,Spring,Unisex,1.28,2023-03-01,3,The product arrived damaged.
P0230,Shorts,Spandex,Blue,95,0.34,187,Fall,Female,1.4,2023-10-08,4,"It's okay, nothing special."
P0163,Jacket,Wool,Green,316,0.26,508,Fall,Male,1.16,2023-09-06,8,The fabric is soft and comfortable.
P0154,Dress,Spandex,Yellow,224,0.32,377,Spring,Unisex,1.18,2023-04-12,14,The color is vibrant and attractive.
P0082,Jacket,Cotton,Yellow,75,0.31,229,Spring,Unisex,1.37,2024-05-25,7,Excellent stitching and finish.
P0295,Hoodie,Wool,Grey,39,0.08,205,Winter,Male,1.17,2023-02-08,3,Loved the design and comfort.
P0078,Leggings,Cotton,Black,345,0.19,478,Fall,Female,1.27,2023-10-29,9,My kid loves wearing this every day.
P0082,T-Shirt,Spandex,White,223,0.33,309,Spring,Male,1.36,2024-03-05,12,The color is vibrant and attractive.
P0158,Leggings,Polyester,Yellow,58,0.29,160,Summer,Male,1.46,2023-07-10,11,Fabric feels rough and uncomfortable.
P0285,Sweatpants,Cotton,Grey,46,0.11,110,Summer,Male,1.19,2023-08-15,4,Size runs smaller than expected.
